session_id,doc_variant,query_text,docnos,tfidf_terms,evidence
af166e3441b23e4e8457fd45b70e0fb6,contrastive,prevention in high risk populations,"{'rel': ['28619465', '302749316', '290776874'], 'non_rel': ['292279078', '303471847', '303894536', '303474038']}","{'rel': 'escc (0.144), screening (0.140), population (0.124), cancer (0.102), cardiovascular (0.101)', 'non_rel': 'delirium (0.090), prevention (0.080), ascites (0.078), vr (0.077), patients (0.077)'}","Search query:
prevention in high risk populations

Important TF-IDF terms extracted from pseudo-relevant documents:
escc (0.144), screening (0.140), population (0.124), cancer (0.102), cardiovascular (0.101)

Important TF-IDF terms extracted from non-relevant documents:
delirium (0.090), prevention (0.080), ascites (0.078), vr (0.077), patients (0.077)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
4167db3ceb4e698b81750084e926f71c,contrastive,social media usage,"{'rel': ['70310374', '40687309', '37999207'], 'non_rel': ['160618448', '145737570', '168219867', '297184900']}","{'rel': 'news (0.161), smartphone (0.161), addiction (0.112), smartphone addiction (0.112), literacy (0.101)', 'non_rel': 'student (0.116), research (0.102), health (0.081), college (0.067), college students (0.067)'}","Search query:
social media usage

Important TF-IDF terms extracted from pseudo-relevant documents:
news (0.161), smartphone (0.161), addiction (0.112), smartphone addiction (0.112), literacy (0.101)

Important TF-IDF terms extracted from non-relevant documents:
student (0.116), research (0.102), health (0.081), college (0.067), college students (0.067)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
53e7b128b38d074d94828c9a5cdd5b96,contrastive,Which property of preserved examples most aids generalization across diverse language tasks,"{'rel': ['313008651', '303738264', '304923805'], 'non_rel': ['300016665', '294935513', '309651247', '291506030']}","{'rel': 'diversity (0.126), structural (0.088), linguistic (0.084), analysis (0.083), agent (0.070)', 'non_rel': 'language (0.118), standards (0.086), students (0.080), models (0.073), based (0.066)'}","Search query:
Which property of preserved examples most aids generalization across diverse language tasks

Important TF-IDF terms extracted from pseudo-relevant documents:
diversity (0.126), structural (0.088), linguistic (0.084), analysis (0.083), agent (0.070)

Important TF-IDF terms extracted from non-relevant documents:
language (0.118), standards (0.086), students (0.080), models (0.073), based (0.066)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
07de8bb1d0c7ff01414217a403530dae,contrastive,Which clinical features should prompt using a non standard somatostatin analogue as initial therapy,"{'rel': ['234708021', '64746229', '302446886'], 'non_rel': ['30731302', '305447370', '312750901', '302963559']}","{'rel': 'ssas (0.128), ssa (0.104), line (0.087), long (0.086), drugs (0.085)', 'non_rel': 'interneurons (0.112), il (0.110), hypopituitarism (0.085), il 33 (0.083), 33 (0.083)'}","Search query:
Which clinical features should prompt using a non standard somatostatin analogue as initial therapy

Important TF-IDF terms extracted from pseudo-relevant documents:
ssas (0.128), ssa (0.104), line (0.087), long (0.086), drugs (0.085)

Important TF-IDF terms extracted from non-relevant documents:
interneurons (0.112), il (0.110), hypopituitarism (0.085), il 33 (0.083), 33 (0.083)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
aa42e210a361571ff4d1fad892b75d15,contrastive,How can a device avoid futile access attempts while still selecting connectivity for best throughput,"{'rel': ['38677007', '291608174', '171834480'], 'non_rel': ['129967808', '284057509', '311772724', '305621005']}","{'rel': 'device (0.188), network (0.114), treatment (0.114), futility (0.103), companion device (0.088)', 'non_rel': 'network (0.124), access (0.092), user (0.085), throughput (0.076), pods (0.065)'}","Search query:
How can a device avoid futile access attempts while still selecting connectivity for best throughput

Important TF-IDF terms extracted from pseudo-relevant documents:
device (0.188), network (0.114), treatment (0.114), futility (0.103), companion device (0.088)

Important TF-IDF terms extracted from non-relevant documents:
network (0.124), access (0.092), user (0.085), throughput (0.076), pods (0.065)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
9af879f2df293898cb7a6cb4de5c4a86,contrastive,How can hit grouping window instability be mitigated while preserving sensitivity to extremely slow events,"{'rel': ['291452191', '166625590', '161607952'], 'non_rel': ['4012770', '83698884', '152038904', '284747355']}","{'rel': 'hit (0.098), photon (0.085), resonance (0.080), group (0.073), hit group (0.073)', 'non_rel': 'noise (0.105), grid (0.082), optical (0.077), frequency (0.074), coupled (0.061)'}","Search query:
How can hit grouping window instability be mitigated while preserving sensitivity to extremely slow events

Important TF-IDF terms extracted from pseudo-relevant documents:
hit (0.098), photon (0.085), resonance (0.080), group (0.073), hit group (0.073)

Important TF-IDF terms extracted from non-relevant documents:
noise (0.105), grid (0.082), optical (0.077), frequency (0.074), coupled (0.061)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
0ed9bd6ce8865fdc1ab11848ad5cb34d,contrastive,agricultural education,"{'rel': ['22472601', '75195318', '279645315'], 'non_rel': ['6930596', '308965957', '296239198', '294918256']}","{'rel': 'agriculture education (0.120), curriculum (0.117), agribusiness (0.092), teachers (0.082), mechanization (0.078)', 'non_rel': 'sa (0.121), agricultural (0.102), technology (0.093), extension (0.079), school (0.077)'}","Search query:
agricultural education

Important TF-IDF terms extracted from pseudo-relevant documents:
agriculture education (0.120), curriculum (0.117), agribusiness (0.092), teachers (0.082), mechanization (0.078)

Important TF-IDF terms extracted from non-relevant documents:
sa (0.121), agricultural (0.102), technology (0.093), extension (0.079), school (0.077)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
97cd75e03f70656bd942ea27ebd7babd,contrastive,inclusive hiring,"{'rel': ['19189937', '141033669', '164917004'], 'non_rel': ['304032407', '289553504', '301703644', '303287072']}","{'rel': 'process (0.171), algorithms (0.125), onboarding (0.109), toolkit (0.109), employers (0.104)', 'non_rel': 'hiring (0.136), juvenile (0.102), record (0.102), incentives (0.090), candidate (0.085)'}","Search query:
inclusive hiring

Important TF-IDF terms extracted from pseudo-relevant documents:
process (0.171), algorithms (0.125), onboarding (0.109), toolkit (0.109), employers (0.104)

Important TF-IDF terms extracted from non-relevant documents:
hiring (0.136), juvenile (0.102), record (0.102), incentives (0.090), candidate (0.085)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
5885104b2d9bf8b2fcdf001a4036e794,contrastive,edible films,"{'rel': ['192201387', '135103728', '310297926'], 'non_rel': ['150708880', '310798019', '51692374', '9824260']}","{'rel': 'oil (0.106), cinnamon (0.106), cinnamon oil (0.106), chitosan (0.106), starch (0.103)', 'non_rel': 'mucilage (0.104), mushrooms (0.099), oil (0.092), edible mushrooms (0.089), applications (0.075)'}","Search query:
edible films

Important TF-IDF terms extracted from pseudo-relevant documents:
oil (0.106), cinnamon (0.106), cinnamon oil (0.106), chitosan (0.106), starch (0.103)

Important TF-IDF terms extracted from non-relevant documents:
mucilage (0.104), mushrooms (0.099), oil (0.092), edible mushrooms (0.089), applications (0.075)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
b8dff6e4aa9ad336877fdeb9b0625dd7,contrastive,garch with error distributions,"{'rel': ['17170334', '2977394', '89606103'], 'non_rel': ['313581066', '292347561', '704379', '83019991']}","{'rel': 'non (0.122), rational (0.112), error term (0.104), term (0.104), estimators (0.102)', 'non_rel': 'volatility (0.149), copula (0.133), vine (0.093), vine copula (0.082), price (0.073)'}","Search query:
garch with error distributions

Important TF-IDF terms extracted from pseudo-relevant documents:
non (0.122), rational (0.112), error term (0.104), term (0.104), estimators (0.102)

Important TF-IDF terms extracted from non-relevant documents:
volatility (0.149), copula (0.133), vine (0.093), vine copula (0.082), price (0.073)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
d49230534d6a85b88426fb74707a9cbb,contrastive,psychedelics in psychiatry,"{'rel': ['274841786', '290469404', '303475207'], 'non_rel': ['301813388', '298856224', '309365917', '303267129']}","{'rel': 'therapy (0.119), pat (0.106), receptor (0.101), ht2a (0.084), psychedelic therapy (0.081)', 'non_rel': 'emotional (0.094), microdosing (0.077), cognitive (0.071), users (0.058), conditions (0.058)'}","Search query:
psychedelics in psychiatry

Important TF-IDF terms extracted from pseudo-relevant documents:
therapy (0.119), pat (0.106), receptor (0.101), ht2a (0.084), psychedelic therapy (0.081)

Important TF-IDF terms extracted from non-relevant documents:
emotional (0.094), microdosing (0.077), cognitive (0.071), users (0.058), conditions (0.058)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
c9b997d3c4f61be186e26b3b6a962c41,contrastive,reading comprehension,"{'rel': ['74523185', '127707825', '11172505'], 'non_rel': ['302191464', '290572085', '85600990', '293022694']}","{'rel': 'strategies (0.145), habit (0.129), reading habit (0.129), vocabulary (0.108), vocabulary mastery (0.097)', 'non_rel': 'students (0.137), learning activeness (0.085), learning (0.085), activeness (0.085), habits (0.082)'}","Search query:
reading comprehension

Important TF-IDF terms extracted from pseudo-relevant documents:
strategies (0.145), habit (0.129), reading habit (0.129), vocabulary (0.108), vocabulary mastery (0.097)

Important TF-IDF terms extracted from non-relevant documents:
students (0.137), learning activeness (0.085), learning (0.085), activeness (0.085), habits (0.082)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
08157a20b3524f357970d74b9ba928d7,contrastive,How can early stakeholder conflict resolution improve translation of gender sensitive policy into practice,"{'rel': ['299595884', '11611723', '84403914'], 'non_rel': ['232335714', '308833650', '302438487', '295335236']}","{'rel': 'education (0.210), management (0.110), international (0.109), law (0.097), gender (0.097)', 'non_rel': 'conflict (0.199), sex (0.080), study (0.078), conflicts (0.073), management (0.064)'}","Search query:
How can early stakeholder conflict resolution improve translation of gender sensitive policy into practice

Important TF-IDF terms extracted from pseudo-relevant documents:
education (0.210), management (0.110), international (0.109), law (0.097), gender (0.097)

Important TF-IDF terms extracted from non-relevant documents:
conflict (0.199), sex (0.080), study (0.078), conflicts (0.073), management (0.064)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
be9f4fce98c08e07a1031021aeba3c82,contrastive,blockchain technology,"{'rel': ['150255280', '28658120', '138053421'], 'non_rel': ['301511195', '292775328', '292773426', '301683648']}","{'rel': 'block (0.175), marketing (0.112), adoption (0.109), hash (0.100), digital (0.090)', 'non_rel': 'land (0.112), study (0.078), research (0.075), data (0.075), accounting (0.073)'}","Search query:
blockchain technology

Important TF-IDF terms extracted from pseudo-relevant documents:
block (0.175), marketing (0.112), adoption (0.109), hash (0.100), digital (0.090)

Important TF-IDF terms extracted from non-relevant documents:
land (0.112), study (0.078), research (0.075), data (0.075), accounting (0.073)

Use the pseudo-relevant terms as positive evidence for the topic. Use the non-relevant terms as contrastive evidence, meaning they indicate what the topic should avoid."
